JULIAN_DAY,YEAR,L,W,A,TIME,MONTH,DAY
239,2008,207,25.4,31,239,8,26
240,2008,207,25.6,31,240,8,27
241,2008,207,26,30,241,8,28
242,2008,207,26,31,242,8,29
243,2008,207,NA,NA,243,8,30
244,2008,207,NA,NA,244,8,31
245,2008,207,NA,NA,245,9,1
246,2008,207,NA,NA,246,9,2
247,2008,207,23.8,22,247,9,3
248,2008,207,23.7,22,248,9,4
249,2008,207,22.6,17,249,9,5
250,2008,207,21.8,19,250,9,6
251,2008,207,22,24,251,9,7
252,2008,207,22.6,26,252,9,8
253,2008,207,23,28,253,9,9
254,2008,207,23.4,28,254,9,10
255,2008,207,22.7,19,255,9,11
256,2008,207,20.7,19,256,9,12
257,2008,207,20.6,20,257,9,13
258,2008,207,21,24,258,9,14
259,2008,207,21.3,27,259,9,15
260,2008,207,22.1,28,260,9,16
261,2008,207,22.3,25,261,9,17
262,2008,207,22.4,25,262,9,18
263,2008,207,23,24,263,9,19
264,2008,207,22.9,26,264,9,20
265,2008,207,22.7,20,265,9,21
266,2008,207,NA,NA,266,9,22
267,2008,207,22.1,20,267,9,23
268,2008,207,21.4,19,268,9,24
269,2008,207,20.4,19,269,9,25
270,2008,207,19.8,19,270,9,26
271,2008,207,19.7,20,271,9,27
272,2008,207,NA,NA,272,9,28
273,2008,207,NA,NA,273,9,29
274,2008,207,20.4,21,274,9,30
275,2008,207,20.7,21,275,10,1
276,2008,207,19,19,276,10,2
277,2008,207,18.3,15,277,10,3
278,2008,207,17.6,16,278,10,4
279,2008,207,17.8,20,279,10,5
280,2008,207,17.5,21,280,10,6
281,2008,207,16.7,17,281,10,7
282,2008,207,16.9,14,282,10,8
283,2008,207,16.4,14,283,10,9
284,2008,207,17.7,23,284,10,10
285,2008,207,17.7,21,285,10,11
286,2008,207,18.4,20,286,10,12
287,2008,207,18.1,20,287,10,13
288,2008,207,18.8,21,288,10,14
289,2008,207,18.8,21,289,10,15
290,2008,207,18.7,19,290,10,16
291,2008,207,19.2,20,291,10,17
292,2008,207,19,20,292,10,18
293,2008,207,19.7,20,293,10,19
294,2008,207,20.9,21,294,10,20
295,2008,207,NA,NA,295,10,21
296,2008,207,NA,NA,296,10,22
297,2008,207,15.3,10,297,10,23
298,2008,207,20,15,298,10,24
299,2008,207,21.3,20,299,10,25
300,2008,207,17.5,20,300,10,26
301,2008,207,16,19,301,10,27
302,2008,207,14.7,9,302,10,28
303,2008,207,13.4,10,303,10,29
304,2008,207,13.6,12,304,10,30
305,2008,207,NA,NA,305,10,31
306,2008,207,13.1,9,306,11,1
307,2008,207,13.1,9,307,11,2
308,2008,207,13.3,8,308,11,3
309,2008,207,12.5,7,309,11,4
310,2008,207,13.1,12,310,11,5
311,2008,207,12.5,10,311,11,6
312,2008,207,13.1,11,312,11,7
313,2008,207,13.3,10,313,11,8
314,2008,207,NA,NA,314,11,9
315,2008,207,NA,NA,315,11,10
316,2008,207,13.5,10,316,11,11
317,2008,207,13.2,9,317,11,12
318,2008,207,NA,NA,318,11,13
319,2008,207,12,9,319,11,14
320,2008,207,12.1,12,320,11,15
321,2008,207,11.6,12,321,11,16
322,2008,207,11.5,9,322,11,17
323,2008,207,10.7,7,323,11,18
324,2008,207,10.7,10,324,11,19
325,2008,207,10.7,10,325,11,20
326,2008,207,11.2,12,326,11,21
327,2008,207,NA,NA,327,11,22
328,2008,207,NA,NA,328,11,23
329,2008,207,10.8,8,329,11,24
330,2008,207,9.9,4,330,11,25
331,2008,207,8.6,5,331,11,26
332,2008,207,8,3,332,11,27
333,2008,207,7.3,4,333,11,28
334,2008,207,NA,NA,334,11,29
335,2008,207,7.5,3,335,11,30
336,2008,207,7.2,4,336,12,1
337,2008,207,7.3,5,337,12,2
338,2008,207,7.4,8,338,12,3
339,2008,207,8.2,9,339,12,4
340,2008,207,9.8,11,340,12,5
341,2008,207,10.1,10,341,12,6
342,2008,207,10.5,10,342,12,7
343,2008,207,10.6,10,343,12,8
344,2008,207,10.5,7,344,12,9
345,2008,207,10,6,345,12,10
346,2008,207,8.1,5,346,12,11
347,2008,207,8.1,5,347,12,12
348,2008,207,7.7,6,348,12,13
349,2008,207,7.4,2,349,12,14
350,2008,207,6.6,3,350,12,15
351,2008,207,6.4,6,351,12,16
352,2008,207,7.4,10,352,12,17
353,2008,207,7.6,7,353,12,18
354,2008,207,8,9,354,12,19
355,2008,207,8,10,355,12,20
356,2008,207,8,12,356,12,21
357,2008,207,7.6,7,357,12,22
358,2008,207,NA,NA,358,12,23
359,2008,207,NA,NA,359,12,24
360,2008,207,NA,NA,360,12,25
361,2008,207,NA,NA,361,12,26
362,2008,207,4.9,5,362,12,27
363,2008,207,5.8,7,363,12,28
364,2008,207,6.5,9,364,12,29
365,2008,207,7.5,12,365,12,30
366,2008,207,7.2,10,366,12,31
1,2008,208,3.4,6.5,1,1,1
2,2008,208,NA,NA,2,1,2
3,2008,208,4.7,7,3,1,3
4,2008,208,5.1,9,4,1,4
5,2008,208,5.8,11,5,1,5
6,2008,208,7,13,6,1,6
7,2008,208,7.6,11,7,1,7
8,2008,208,8.3,12,8,1,8
9,2008,208,8.7,10,9,1,9
10,2008,208,8.5,11,10,1,10
11,2008,208,8.2,8,11,1,11
12,2008,208,7.3,7,12,1,12
13,2008,208,NA,NA,13,1,13
14,2008,208,6.1,9,14,1,14
15,2008,208,6.4,10,15,1,15
16,2008,208,6.9,8,16,1,16
17,2008,208,6.7,10,17,1,17
18,2008,208,7,9.5,18,1,18
19,2008,208,7.2,8,19,1,19
20,2008,208,7.3,4.5,20,1,20
21,2008,208,NA,NA,21,1,21
22,2008,208,NA,NA,22,1,22
23,2008,208,NA,NA,23,1,23
24,2008,208,6.9,9,24,1,24
25,2008,208,7.2,12.5,25,1,25
26,2008,208,7.2,11.5,26,1,26
27,2008,208,6.8,13,27,1,27
28,2008,208,6.5,13,28,1,28
29,2008,208,6.1,11.5,29,1,29
30,2008,208,5.7,7,30,1,30
31,2008,208,5.2,6,31,1,31
32,2008,208,5.2,9,32,2,1
33,2008,208,5.5,5,33,2,2
34,2008,208,5.9,7,34,2,3
35,2008,208,NA,NA,35,2,4
36,2008,208,6.5,11,36,2,5
37,2008,208,6.9,8,37,2,6
38,2008,208,7.2,14,38,2,7
39,2008,208,7.2,14,39,2,8
40,2008,208,7.3,13,40,2,9
41,2008,208,7.3,12,41,2,10
42,2008,208,7.2,13,42,2,11
43,2008,208,6.9,11,43,2,12
44,2008,208,6.7,10,44,2,13
45,2008,208,NA,NA,45,2,14
46,2008,208,7.7,13,46,2,15
47,2008,208,NA,NA,47,2,16
48,2008,208,8,12.5,48,2,17
49,2008,208,8.4,11.5,49,2,18
50,2008,208,8.6,11,50,2,19
51,2008,208,8.9,11.5,51,2,20
52,2008,208,9.5,14,52,2,21
53,2008,208,10,16,53,2,22
54,2008,208,10.2,17,54,2,23
55,2008,208,10.2,12,55,2,24
56,2008,208,10.7,16,56,2,25
57,2008,208,10.7,14,57,2,26
58,2008,208,10.4,14,58,2,27
59,2008,208,10.8,12,59,2,28
60,2008,208,11.3,13,60,2,29
61,2008,208,11.6,12,61,3,1
62,2008,208,11.7,17.5,62,3,2
63,2008,208,11.5,15,63,3,3
64,2008,208,10.9,9,64,3,4
65,2008,208,9.8,7,65,3,5
66,2008,208,8.6,7,66,3,6
67,2008,208,8.5,11,67,3,7
68,2008,208,8.7,14,68,3,8
69,2008,208,8.9,13,69,3,9
70,2008,208,8.6,12,70,3,10
71,2008,208,9.7,16.5,71,3,11
72,2008,208,10.7,15,72,3,12
73,2008,208,NA,NA,73,3,13
74,2008,208,11.8,21.5,74,3,14
75,2008,208,11.7,14.5,75,3,15
76,2008,208,11.9,15,76,3,16
77,2008,208,12,16.5,77,3,17
78,2008,208,11.7,11.5,78,3,18
79,2008,208,11.3,6.5,79,3,19
80,2008,208,NA,NA,80,3,20
81,2008,208,10.1,14,81,3,21
82,2008,208,9.6,10,82,3,22
83,2008,208,9.1,7,83,3,23
84,2008,208,9.5,13.5,84,3,24
85,2008,208,10.2,15,85,3,25
86,2008,208,10.1,11,86,3,26
87,2008,208,10.2,14,87,3,27
88,2008,208,11.6,18,88,3,28
89,2008,208,12.7,20,89,3,29
90,2008,208,12.1,12,90,3,30
91,2008,208,12.2,14.5,91,3,31
92,2008,208,12.6,11,92,4,1
93,2008,208,13.3,19,93,4,2
94,2008,208,14.1,21,94,4,3
95,2008,208,14.4,20,95,4,4
96,2008,208,14.5,21,96,4,5
97,2008,208,14.4,22,97,4,6
98,2008,208,12.9,13,98,4,7
99,2008,208,12.7,15,99,4,8
100,2008,208,12.8,15,100,4,9
101,2008,208,12.8,15.5,101,4,10
102,2008,208,12.5,11,102,4,11
103,2008,208,NA,NA,103,4,12
104,2008,208,NA,NA,104,4,13
105,2008,208,NA,NA,105,4,14
106,2008,208,NA,NA,106,4,15
107,2008,208,13.1,20,107,4,16
108,2008,208,13.2,13,108,4,17
109,2008,208,13.2,11,109,4,18
110,2008,208,12.1,10,110,4,19
111,2008,208,11,12,111,4,20
112,2008,208,11.4,13.5,112,4,21
113,2008,208,11.3,13,113,4,22
114,2008,208,12.9,18,114,4,23
115,2008,208,NA,NA,115,4,24
116,2008,208,15,23,116,4,25
117,2008,208,16.4,25,117,4,26
118,2008,208,17.4,24,118,4,27
119,2008,208,17.4,16,119,4,28
120,2008,208,NA,NA,120,4,29
121,2008,208,NA,NA,121,4,30
122,2008,208,14.1,17,122,5,1
123,2008,208,14.3,20,123,5,2
124,2008,208,15.5,25,124,5,3
125,2008,208,16.4,24,125,5,4
126,2008,208,17,23,126,5,5
127,2008,208,NA,NA,127,5,6
128,2008,208,18.6,25.5,128,5,7
129,2008,208,18.7,17,129,5,8
130,2008,208,18.1,17,130,5,9
131,2008,208,17.6,13,131,5,10
132,2008,208,15.4,15,132,5,11
133,2008,208,15.9,21,133,5,12
134,2008,208,16.2,17,134,5,13
135,2008,208,16.1,16.5,135,5,14
136,2008,208,15.5,16,136,5,15
137,2008,208,15.4,18,137,5,16
138,2008,208,15.5,18,138,5,17
139,2008,208,15.1,13.5,139,5,18
140,2008,208,14.1,15,140,5,19
141,2008,208,14.6,19,141,5,20
142,2008,208,15.5,20,142,5,21
143,2008,208,NA,NA,143,5,22
144,2008,208,NA,NA,144,5,23
145,2008,208,NA,NA,145,5,24
146,2008,208,NA,NA,146,5,25
147,2008,208,NA,NA,147,5,26
148,2008,208,NA,NA,148,5,27
149,2008,208,14.4,16,149,5,28
150,2008,208,NA,NA,150,5,29
151,2008,208,14.4,17,151,5,30
152,2008,208,14.4,16.5,152,5,31
153,2008,208,14.4,14,153,6,1
154,2008,208,NA,NA,154,6,2
155,2008,208,NA,NA,155,6,3
156,2008,208,18.2,22,156,6,4
157,2008,208,17.9,17,157,6,5
158,2008,208,17.6,19,158,6,6
159,2008,208,15.3,17,159,6,7
160,2008,208,15.1,15,160,6,8
161,2008,208,14.8,16,161,6,9
162,2008,208,15.7,18,162,6,10
163,2008,208,16.5,20,163,6,11
164,2008,208,17.4,21,164,6,12
165,2008,208,18,24,165,6,13
166,2008,208,17.7,23,166,6,14
167,2008,208,17.2,20,167,6,15
168,2008,208,17.3,20,168,6,16
169,2008,208,17.5,20,169,6,17
170,2008,208,18.7,27,170,6,18
171,2008,208,19.7,29,171,6,19
172,2008,208,20.4,30,172,6,20
173,2008,208,21.2,32,173,6,21
174,2008,208,22.2,34,174,6,22
175,2008,208,22.6,32,175,6,23
176,2008,208,22.6,26,176,6,24
177,2008,208,22.7,29,177,6,25
178,2008,208,22.3,31,178,6,26
179,2008,208,21.9,27,179,6,27
180,2008,208,21.3,31,180,6,28
181,2008,208,21.6,32,181,6,29
182,2008,208,22.1,32,182,6,30
183,2008,208,22.3,33,183,7,1
184,2008,208,22.2,23,184,7,2
185,2008,208,20.6,23,185,7,3
186,2008,208,19.7,28,186,7,4
187,2008,208,19.8,27,187,7,5
188,2008,208,20.5,23,188,7,6
189,2008,208,20.1,23,189,7,7
190,2008,208,19.3,27,190,7,8
191,2008,208,19.7,31,191,7,9
192,2008,208,19.8,31,192,7,10
193,2008,208,19.8,25,193,7,11
194,2008,208,19.8,21,194,7,12
195,2008,208,19,23,195,7,13
196,2008,208,18.9,26,196,7,14
197,2008,208,19.6,28,197,7,15
198,2008,208,20,29,198,7,16
199,2008,208,20.2,27.5,199,7,17
200,2008,208,20.3,31,200,7,18
201,2008,208,21.1,35,201,7,19
202,2008,208,21.7,29,202,7,20
203,2008,208,21.5,25,203,7,21
204,2008,208,20.3,30,204,7,22
205,2008,208,20.4,36,205,7,23
206,2008,208,20.4,26.5,206,7,24
207,2008,208,20.3,25,207,7,25
208,2008,208,20.7,27,208,7,26
209,2008,208,21.4,30.5,209,7,27
210,2008,208,21.5,27,210,7,28
211,2008,208,21.4,29,211,7,29
212,2008,208,21.1,31,212,7,30
213,2008,208,21,27.5,213,7,31
214,2008,208,21,27,214,8,1
215,2008,208,21.2,30.5,215,8,2
216,2008,208,21.4,34,216,8,3
217,2008,208,22.2,35,217,8,4
218,2008,208,22.8,35,218,8,5
219,2008,208,22.4,33,219,8,6
220,2008,208,21.7,27,220,8,7
221,2008,208,20.9,25,221,8,8
222,2008,208,20.1,28.5,222,8,9
223,2008,208,20.2,31.5,223,8,10
224,2008,208,20.5,26.5,224,8,11
225,2008,208,20.8,24,225,8,12
226,2008,208,20.2,23,226,8,13
227,2008,208,19.2,23.5,227,8,14
228,2008,208,18.5,23.5,228,8,15
229,2008,208,18.5,23.5,229,8,16
230,2008,208,18.9,25,230,8,17
231,2008,208,19.3,29,231,8,18
232,2008,208,NA,NA,232,8,19
233,2008,208,NA,NA,233,8,20
234,2008,208,NA,NA,234,8,21
235,2008,208,19.8,22.5,235,8,22
236,2008,208,19.1,25,236,8,23
237,2008,208,18.8,28,237,8,24
238,2008,208,19.6,27,238,8,25
239,2008,208,19.9,29,239,8,26
240,2008,208,20.4,31,240,8,27
241,2008,208,20.9,30,241,8,28
242,2008,208,20.8,33,242,8,29
243,2008,208,20.4,25.5,243,8,30
244,2008,208,20.1,25,244,8,31
245,2008,208,NA,NA,245,9,1
246,2008,208,NA,NA,246,9,2
247,2008,208,NA,NA,247,9,3
248,2008,208,18.6,21,248,9,4
249,2008,208,18.4,20,249,9,5
250,2008,208,17.6,19.5,250,9,6
251,2008,208,16.9,22,251,9,7
252,2008,208,17.1,27,252,9,8
253,2008,208,NA,NA,253,9,9
254,2008,208,18.6,26.5,254,9,10
255,2008,208,18.7,21,255,9,11
256,2008,208,18.3,19.5,256,9,12
257,2008,208,16.9,19,257,9,13
258,2008,208,16.2,21,258,9,14
259,2008,208,16.2,22.5,259,9,15
260,2008,208,16.6,27,260,9,16
261,2008,208,17.1,27,261,9,17
262,2008,208,17.3,25,262,9,18
263,2008,208,17.9,25,263,9,19
264,2008,208,18.3,26,264,9,20
265,2008,208,18.3,24,265,9,21
266,2008,208,17.8,16,266,9,22
267,2008,208,17.2,18,267,9,23
268,2008,208,16.6,17.5,268,9,24
269,2008,208,15.6,17,269,9,25
270,2008,208,15,19,270,9,26
271,2008,208,14.6,20.5,271,9,27
272,2008,208,14.8,21,272,9,28
273,2008,208,NA,NA,273,9,29
274,2008,208,15,20,274,9,30
275,2008,208,15.1,22.5,275,10,1
276,2008,208,14.7,19,276,10,2
277,2008,208,NA,NA,277,10,3
278,2008,208,13.9,12,278,10,4
279,2008,208,NA,NA,279,10,5
280,2008,208,NA,NA,280,10,6
281,2008,208,NA,NA,281,10,7
282,2008,208,13.1,15,282,10,8
283,2008,208,13.1,14.5,283,10,9
284,2008,208,13.1,20,284,10,10
285,2008,208,13.7,20,285,10,11
286,2008,208,14.4,19,286,10,12
287,2008,208,15.1,21,287,10,13
288,2008,208,15.3,20,288,10,14
289,2008,208,15.4,22,289,10,15
290,2008,208,15.5,19,290,10,16
291,2008,208,15.5,18,291,10,17
292,2008,208,15.4,18,292,10,18
293,2008,208,15.1,20,293,10,19
294,2008,208,15,22,294,10,20
295,2008,208,15,15,295,10,21
296,2008,208,14.3,10,296,10,22
297,2008,208,13,12,297,10,23
298,2008,208,NA,NA,298,10,24
299,2008,208,11.1,18.5,299,10,25
300,2008,208,11.2,19,300,10,26
301,2008,208,11,16,301,10,27
302,2008,208,10.9,8,302,10,28
303,2008,208,10.2,8,303,10,29
304,2008,208,9.4,13,304,10,30
305,2008,208,NA,NA,305,10,31
306,2008,208,8.8,9,306,11,1
307,2008,208,8.5,7,307,11,2
308,2008,208,8.3,8,308,11,3
309,2008,208,8.2,7,309,11,4
310,2008,208,8.6,6,310,11,5
311,2008,208,NA,NA,311,11,6
312,2008,208,8.7,11.5,312,11,7
313,2008,208,8.9,10,313,11,8
314,2008,208,9.3,13,314,11,9
315,2008,208,9.7,15,315,11,10
316,2008,208,NA,NA,316,11,11
317,2008,208,NA,NA,317,11,12
318,2008,208,8.7,10,318,11,13
319,2008,208,8.3,10,319,11,14
320,2008,208,8.3,12,320,11,15
321,2008,208,8.9,13.5,321,11,16
322,2008,208,9.3,12,322,11,17
323,2008,208,NA,NA,323,11,18
324,2008,208,8.9,10.5,324,11,19
325,2008,208,9.1,11,325,11,20
326,2008,208,NA,NA,326,11,21
327,2008,208,NA,NA,327,11,22
328,2008,208,NA,NA,328,11,23
329,2008,208,NA,NA,329,11,24
330,2008,208,NA,NA,330,11,25
331,2008,208,NA,NA,331,11,26
332,2008,208,6.6,4,332,11,27
333,2008,208,6.1,4,333,11,28
334,2008,208,5.8,4.5,334,11,29
335,2008,208,5.5,5,335,11,30
336,2008,208,5.3,2,336,12,1
337,2008,208,4.3,6,337,12,2
338,2008,208,4.4,8,338,12,3
339,2008,208,5.1,10,339,12,4
340,2008,208,5.8,11,340,12,5
341,2008,208,6.4,9,341,12,6
342,2008,208,7.2,9,342,12,7
343,2008,208,NA,NA,343,12,8
344,2008,208,8.4,7,344,12,9
345,2008,208,NA,NA,345,12,10
346,2008,208,NA,NA,346,12,11
347,2008,208,NA,NA,347,12,12
348,2008,208,5.7,6,348,12,13
349,2008,208,NA,NA,349,12,14
350,2008,208,4.8,1,350,12,15
351,2008,208,4.1,3,351,12,16
352,2008,208,3.6,4,352,12,17
353,2008,208,4,6,353,12,18
354,2008,208,NA,NA,354,12,19
355,2008,208,4.5,8,355,12,20
356,2008,208,4.4,9,356,12,21
357,2008,208,4.3,9,357,12,22
358,2008,208,3.9,8,358,12,23
359,2008,208,3.4,7,359,12,24
360,2008,208,3,6,360,12,25
361,2008,208,3.1,5,361,12,26
362,2008,208,2.9,6,362,12,27
363,2008,208,NA,NA,363,12,28
364,2008,208,4,6,364,12,29
365,2008,208,4.9,9,365,12,30
366,2008,208,NA,NA,366,12,31
1,2008,210,5.4,4.5,1,1,1
2,2008,210,6,4.5,2,1,2
3,2008,210,7.1,4,3,1,3
4,2008,210,7.2,6.5,4,1,4
5,2008,210,7.8,8.5,5,1,5
6,2008,210,9.3,11.5,6,1,6
7,2008,210,9.8,9.5,7,1,7
8,2008,210,10.3,10.5,8,1,8
9,2008,210,10.7,8,9,1,9
10,2008,210,10.2,10,10,1,10
11,2008,210,9.7,7,11,1,11
12,2008,210,8.3,6.5,12,1,12
13,2008,210,6.9,7,13,1,13
14,2008,210,7.7,7.5,14,1,14
15,2008,210,7.6,7,15,1,15
16,2008,210,8.4,8,16,1,16
17,2008,210,7.8,10.5,17,1,17
18,2008,210,10.6,12,18,1,18
19,2008,210,11.5,11,19,1,19
20,2008,210,NA,NA,20,1,20
21,2008,210,10.8,12,21,1,21
22,2008,210,NA,NA,22,1,22
23,2008,210,10.6,12,23,1,23
24,2008,210,10.3,8,24,1,24
25,2008,210,8.5,13.5,25,1,25
26,2008,210,8.4,12.5,26,1,26
27,2008,210,8.2,12.5,27,1,27
28,2008,210,7.7,13,28,1,28
29,2008,210,7,12.5,29,1,29
30,2008,210,6.4,6,30,1,30
31,2008,210,6.5,4.5,31,1,31
32,2008,210,6.9,4.5,32,2,1
33,2008,210,7.5,6,33,2,2
34,2008,210,7.2,8.5,34,2,3
35,2008,210,8.5,8,35,2,4
36,2008,210,7.9,8,36,2,5
37,2008,210,9,12,37,2,6
38,2008,210,9.4,16.5,38,2,7
39,2008,210,9.4,14,39,2,8
40,2008,210,9.2,12,40,2,9
41,2008,210,9.6,8,41,2,10
42,2008,210,8.9,7,42,2,11
43,2008,210,8.9,11.5,43,2,12
44,2008,210,8.1,8.5,44,2,13
45,2008,210,8.4,8,45,2,14
46,2008,210,9.2,8,46,2,15
47,2008,210,9.3,15,47,2,16
48,2008,210,8.9,15.5,48,2,17
49,2008,210,9.4,12,49,2,18
50,2008,210,9.5,12,50,2,19
51,2008,210,10.2,10.5,51,2,20
52,2008,210,11.5,12.5,52,2,21
53,2008,210,11.4,16,53,2,22
54,2008,210,11.2,16.5,54,2,23
55,2008,210,10.6,12,55,2,24
56,2008,210,11.4,16,56,2,25
57,2008,210,11,12.5,57,2,26
58,2008,210,11,15.5,58,2,27
59,2008,210,11.5,9.5,59,2,28
60,2008,210,11.9,14,60,2,29
61,2008,210,11.6,12.5,61,3,1
62,2008,210,12,16.5,62,3,2
63,2008,210,11.8,12.5,63,3,3
64,2008,210,NA,NA,64,3,4
65,2008,210,NA,NA,65,3,5
66,2008,210,6.9,4.5,66,3,6
67,2008,210,8.1,8.5,67,3,7
68,2008,210,8.7,11,68,3,8
69,2008,210,9.3,11,69,3,9
70,2008,210,8.5,10,70,3,10
71,2008,210,9.9,16,71,3,11
72,2008,210,11.8,13.5,72,3,12
73,2008,210,12.2,17.5,73,3,13
74,2008,210,12.3,20.5,74,3,14
75,2008,210,12.5,13,75,3,15
76,2008,210,11.7,12.5,76,3,16
77,2008,210,11.9,16.5,77,3,17
78,2008,210,11.2,8.5,78,3,18
79,2008,210,10.4,5,79,3,19
80,2008,210,8.9,7,80,3,20
81,2008,210,9.6,12.5,81,3,21
82,2008,210,9.5,7,82,3,22
83,2008,210,8.5,11,83,3,23
84,2008,210,9.4,12.5,84,3,24
85,2008,210,9.8,11.5,85,3,25
86,2008,210,9.7,8,86,3,26
87,2008,210,9.7,14,87,3,27
88,2008,210,11.8,16.5,88,3,28
89,2008,210,13.3,17,89,3,29
90,2008,210,12.6,17.5,90,3,30
91,2008,210,11.4,14,91,3,31
92,2008,210,11.7,12.5,92,4,1
93,2008,210,13.3,15,93,4,2
94,2008,210,13.9,16.5,94,4,3
95,2008,210,14.2,16.5,95,4,4
96,2008,210,14.2,18,96,4,5
97,2008,210,14.3,20,97,4,6
98,2008,210,12.8,12.5,98,4,7
99,2008,210,NA,NA,99,4,8
100,2008,210,NA,NA,100,4,9
101,2008,210,12.4,13,101,4,10
102,2008,210,NA,NA,102,4,11
103,2008,210,NA,NA,103,4,12
104,2008,210,NA,NA,104,4,13
105,2008,210,NA,NA,105,4,14
106,2008,210,11.5,13,106,4,15
107,2008,210,12.9,18.5,107,4,16
108,2008,210,12.9,11.5,108,4,17
109,2008,210,12.2,8.5,109,4,18
110,2008,210,NA,NA,110,4,19
111,2008,210,NA,NA,111,4,20
112,2008,210,NA,NA,112,4,21
113,2008,210,NA,NA,113,4,22
114,2008,210,NA,NA,114,4,23
115,2008,210,NA,NA,115,4,24
116,2008,210,15,24.5,116,4,25
117,2008,210,15.6,26,117,4,26
118,2008,210,16.1,24.5,118,4,27
119,2008,210,16,15.5,119,4,28
120,2008,210,14.5,12,120,4,29
121,2008,210,12.3,13,121,4,30
122,2008,210,13.3,17,122,5,1
123,2008,210,13.8,21,123,5,2
124,2008,210,14.9,25.5,124,5,3
125,2008,210,16.1,20.5,125,5,4
126,2008,210,NA,NA,126,5,5
127,2008,210,17,24,127,5,6
128,2008,210,16.9,20.5,128,5,7
129,2008,210,16.5,16.5,129,5,8
130,2008,210,NA,NA,130,5,9
131,2008,210,NA,NA,131,5,10
132,2008,210,NA,NA,132,5,11
133,2008,210,NA,NA,133,5,12
134,2008,210,14.4,16.5,134,5,13
135,2008,210,14.1,16,135,5,14
136,2008,210,14.1,15,136,5,15
137,2008,210,14.2,17,137,5,16
138,2008,210,14.3,16.5,138,5,17
139,2008,210,13.9,12,139,5,18
140,2008,210,12.9,12.5,140,5,19
141,2008,210,14.3,20,141,5,20
142,2008,210,14.5,18,142,5,21
143,2008,210,15.1,17.5,143,5,22
144,2008,210,NA,NA,144,5,23
145,2008,210,NA,NA,145,5,24
146,2008,210,14.3,15,146,5,25
147,2008,210,13.9,15,147,5,26
148,2008,210,NA,NA,148,5,27
149,2008,210,14.4,16,149,5,28
150,2008,210,14.2,15.5,150,5,29
151,2008,210,14.5,20,151,5,30
152,2008,210,14.4,15,152,5,31
153,2008,210,NA,NA,153,6,1
154,2008,210,NA,NA,154,6,2
155,2008,210,NA,NA,155,6,3
156,2008,210,15.4,20,156,6,4
157,2008,210,14.9,15,157,6,5
158,2008,210,NA,NA,158,6,6
159,2008,210,14.6,15,159,6,7
160,2008,210,14.2,13,160,6,8
161,2008,210,13.8,15,161,6,9
162,2008,210,NA,NA,162,6,10
163,2008,210,15.6,17.5,163,6,11
164,2008,210,23.8,20.5,164,6,12
165,2008,210,23.8,21,165,6,13
166,2008,210,15.8,23,166,6,14
167,2008,210,15.5,21,167,6,15
168,2008,210,15.4,19.5,168,6,16
169,2008,210,15.6,20.5,169,6,17
170,2008,210,17,28,170,6,18
171,2008,210,18.3,29,171,6,19
172,2008,210,19,30,172,6,20
173,2008,210,19.2,32,173,6,21
174,2008,210,20.3,33.5,174,6,22
175,2008,210,20.1,29.5,175,6,23
176,2008,210,19.3,28.5,176,6,24
177,2008,210,20,28,177,6,25
178,2008,210,19.8,25,178,6,26
179,2008,210,19.3,25,179,6,27
180,2008,210,19,27.5,180,6,28
181,2008,210,19.7,28,181,6,29
182,2008,210,20,29,182,6,30
183,2008,210,20.8,31,183,7,1
184,2008,210,20.1,21,184,7,2
185,2008,210,18.1,22,185,7,3
186,2008,210,18.5,27.5,186,7,4
187,2008,210,19.2,28,187,7,5
188,2008,210,19,29,188,7,6
189,2008,210,18.1,24,189,7,7
190,2008,210,18.4,28,190,7,8
191,2008,210,19.6,29,191,7,9
192,2008,210,20.2,29,192,7,10
193,2008,210,19.3,24.5,193,7,11
194,2008,210,18.4,17,194,7,12
195,2008,210,17.7,20.5,195,7,13
196,2008,210,18.5,23.5,196,7,14
197,2008,210,19.2,24.5,197,7,15
198,2008,210,20.1,25,198,7,16
199,2008,210,20.3,24,199,7,17
200,2008,210,20.7,27,200,7,18
201,2008,210,21.7,36.5,201,7,19
202,2008,210,21.8,29.5,202,7,20
203,2008,210,20.6,21,203,7,21
204,2008,210,19.9,29.5,204,7,22
205,2008,210,20.4,29,205,7,23
206,2008,210,20.8,31,206,7,24
207,2008,210,20.3,31.5,207,7,25
208,2008,210,20.8,30.5,208,7,26
209,2008,210,21.7,30,209,7,27
210,2008,210,21.5,27,210,7,28
211,2008,210,20.9,29.5,211,7,29
212,2008,210,21.4,29.5,212,7,30
213,2008,210,21.1,30.5,213,7,31
214,2008,210,21.5,28.5,214,8,1
215,2008,210,21.8,30.1,215,8,2
216,2008,210,22.4,33.5,216,8,3
217,2008,210,22.8,35,217,8,4
218,2008,210,22.8,34.3,218,8,5
219,2008,210,22.4,33,219,8,6
220,2008,210,22,32.5,220,8,7
221,2008,210,20.9,21.5,221,8,8
222,2008,210,20.5,29,222,8,9
223,2008,210,20.8,32.5,223,8,10
224,2008,210,20.6,32,224,8,11
225,2008,210,20.5,25,225,8,12
226,2008,210,19.9,25,226,8,13
227,2008,210,19,23,227,8,14
228,2008,210,18.4,23,228,8,15
229,2008,210,18.2,23.2,229,8,16
230,2008,210,19,25.5,230,8,17
231,2008,210,19.8,29.5,231,8,18
